Namespace(alpha=0.4, beta=0.5, cl_batch_size=0, dataset='wisconsin', dropedge_rate_1=0.2, dropedge_rate_2=0.2, dropnode_rate_1=0.0, dropnode_rate_2=0.0, dropout=0.5, emb_dim=512, epochs=400, eval_freq=10, gamma=0.5, lr=0.001, maskfeat_rate_1=0.4, maskfeat_rate_2=0.4, nlayers_enc=2, nlayers_proj=2, ntrials=400, proj_dim=128, sparse=0)
[TEST] Trial:0000 | Epoch:0010 | CL loss:-0.2432 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0388 | Epoch:0230 | CL loss:-0.7268 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0388 | Epoch:0240 | CL loss:-0.7357 | VAL ACC:67.50 | TEST ACC:62.75
[TEST] Trial:0388 | Epoch:0250 | CL loss:-0.7204 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0388 | Epoch:0260 | CL loss:-0.7294 | VAL ACC:71.25 | TEST ACC:62.75
[TEST] Trial:0388 | Epoch:0270 | CL loss:-0.7395 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0388 | Epoch:0280 | CL loss:-0.7219 | VAL ACC:62.50 | TEST ACC:64.71
[TEST] Trial:0388 | Epoch:0290 | CL loss:-0.7260 | VAL ACC:66.25 | TEST ACC:60.78
[TEST] Trial:0388 | Epoch:0300 | CL loss:-0.7242 | VAL ACC:66.25 | TEST ACC:62.75
[TEST] Trial:0388 | Epoch:0310 | CL loss:-0.7338 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0388 | Epoch:0320 | CL loss:-0.7420 | VAL ACC:71.25 | TEST ACC:64.71
[TEST] Trial:0388 | Epoch:0330 | CL loss:-0.7386 | VAL ACC:66.25 | TEST ACC:62.75
[TEST] Trial:0388 | Epoch:0340 | CL loss:-0.7336 | VAL ACC:68.75 | TEST ACC:62.75
[TEST] Trial:0388 | Epoch:0350 | CL loss:-0.7443 | VAL ACC:67.50 | TEST ACC:62.75
[TEST] Trial:0388 | Epoch:0360 | CL loss:-0.7460 | VAL ACC:67.50 | TEST ACC:64.71
[TEST] Trial:0388 | Epoch:0370 | CL loss:-0.7478 | VAL ACC:67.50 | TEST ACC:64.71
[TEST] Trial:0388 | Epoch:0380 | CL loss:-0.7526 | VAL ACC:67.50 | TEST ACC:60.78
[TEST] Trial:0388 | Epoch:0390 | CL loss:-0.7388 | VAL ACC:67.50 | TEST ACC:66.67
[TEST] Trial:0388 | Epoch:0400 | CL loss:-0.7321 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0010 | CL loss:-0.2389 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0389 | Epoch:0020 | CL loss:-0.3404 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0030 | CL loss:-0.4035 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0040 | CL loss:-0.4284 | VAL ACC:68.75 | TEST ACC:64.71
[TEST] Trial:0389 | Epoch:0050 | CL loss:-0.5052 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0389 | Epoch:0060 | CL loss:-0.5552 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0070 | CL loss:-0.5767 | VAL ACC:76.25 | TEST ACC:64.71
[TEST] Trial:0389 | Epoch:0080 | CL loss:-0.6257 | VAL ACC:70.00 | TEST ACC:66.67
[TEST] Trial:0389 | Epoch:0090 | CL loss:-0.6299 | VAL ACC:67.50 | TEST ACC:66.67
[TEST] Trial:0389 | Epoch:0100 | CL loss:-0.6349 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0110 | CL loss:-0.6597 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0120 | CL loss:-0.6738 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0130 | CL loss:-0.6786 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0140 | CL loss:-0.6698 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0389 | Epoch:0150 | CL loss:-0.6714 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0160 | CL loss:-0.6888 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0170 | CL loss:-0.7084 | VAL ACC:67.50 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0180 | CL loss:-0.6798 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0190 | CL loss:-0.6934 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0200 | CL loss:-0.6796 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0210 | CL loss:-0.6987 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0220 | CL loss:-0.6997 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0230 | CL loss:-0.7057 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0240 | CL loss:-0.7043 | VAL ACC:63.75 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0250 | CL loss:-0.7052 | VAL ACC:70.00 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0260 | CL loss:-0.6943 | VAL ACC:71.25 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0270 | CL loss:-0.7014 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0280 | CL loss:-0.6904 | VAL ACC:68.75 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0290 | CL loss:-0.7031 | VAL ACC:70.00 | TEST ACC:74.51
[TEST] Trial:0389 | Epoch:0300 | CL loss:-0.7221 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0310 | CL loss:-0.7145 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0320 | CL loss:-0.7011 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0330 | CL loss:-0.6992 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0340 | CL loss:-0.7169 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0350 | CL loss:-0.7074 | VAL ACC:68.75 | TEST ACC:74.51
[TEST] Trial:0389 | Epoch:0360 | CL loss:-0.7139 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0389 | Epoch:0370 | CL loss:-0.7281 | VAL ACC:65.00 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0380 | CL loss:-0.7217 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0389 | Epoch:0390 | CL loss:-0.7189 | VAL ACC:67.50 | TEST ACC:68.63
[TEST] Trial:0389 | Epoch:0400 | CL loss:-0.7119 | VAL ACC:70.00 | TEST ACC:76.47
[TEST] Trial:0390 | Epoch:0010 | CL loss:-0.2153 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0020 | CL loss:-0.2961 | VAL ACC:72.50 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0030 | CL loss:-0.3926 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0040 | CL loss:-0.4460 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0050 | CL loss:-0.4727 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0060 | CL loss:-0.5675 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0390 | Epoch:0070 | CL loss:-0.6045 | VAL ACC:77.50 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0080 | CL loss:-0.6246 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0390 | Epoch:0090 | CL loss:-0.6543 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0100 | CL loss:-0.6758 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0110 | CL loss:-0.6938 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0120 | CL loss:-0.6854 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0130 | CL loss:-0.6987 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0140 | CL loss:-0.7005 | VAL ACC:77.50 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0150 | CL loss:-0.7210 | VAL ACC:80.00 | TEST ACC:64.71
[TEST] Trial:0390 | Epoch:0160 | CL loss:-0.6994 | VAL ACC:77.50 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0170 | CL loss:-0.7000 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0180 | CL loss:-0.7189 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0190 | CL loss:-0.7126 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0390 | Epoch:0200 | CL loss:-0.7319 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0210 | CL loss:-0.7061 | VAL ACC:70.00 | TEST ACC:62.75
[TEST] Trial:0390 | Epoch:0220 | CL loss:-0.7326 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0390 | Epoch:0230 | CL loss:-0.7167 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0240 | CL loss:-0.7389 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0250 | CL loss:-0.7302 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0390 | Epoch:0260 | CL loss:-0.7270 | VAL ACC:70.00 | TEST ACC:64.71
[TEST] Trial:0390 | Epoch:0270 | CL loss:-0.7211 | VAL ACC:76.25 | TEST ACC:64.71
[TEST] Trial:0390 | Epoch:0280 | CL loss:-0.7372 | VAL ACC:73.75 | TEST ACC:62.75
[TEST] Trial:0390 | Epoch:0290 | CL loss:-0.7383 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0300 | CL loss:-0.7470 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0390 | Epoch:0310 | CL loss:-0.7282 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0320 | CL loss:-0.7385 | VAL ACC:76.25 | TEST ACC:74.51
[TEST] Trial:0390 | Epoch:0330 | CL loss:-0.7403 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0340 | CL loss:-0.7424 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0390 | Epoch:0350 | CL loss:-0.7433 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0390 | Epoch:0360 | CL loss:-0.7355 | VAL ACC:70.00 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0370 | CL loss:-0.7454 | VAL ACC:80.00 | TEST ACC:70.59
[TEST] Trial:0390 | Epoch:0380 | CL loss:-0.7414 | VAL ACC:71.25 | TEST ACC:72.55
[TEST] Trial:0390 | Epoch:0390 | CL loss:-0.7503 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0390 | Epoch:0400 | CL loss:-0.7556 | VAL ACC:70.00 | TEST ACC:72.55
[TEST] Trial:0391 | Epoch:0010 | CL loss:-0.2322 | VAL ACC:66.25 | TEST ACC:80.39
[TEST] Trial:0391 | Epoch:0020 | CL loss:-0.3125 | VAL ACC:71.25 | TEST ACC:78.43
[TEST] Trial:0391 | Epoch:0030 | CL loss:-0.3882 | VAL ACC:70.00 | TEST ACC:84.31
[TEST] Trial:0391 | Epoch:0040 | CL loss:-0.4549 | VAL ACC:65.00 | TEST ACC:84.31
[TEST] Trial:0391 | Epoch:0050 | CL loss:-0.4846 | VAL ACC:67.50 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0060 | CL loss:-0.5418 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0070 | CL loss:-0.6072 | VAL ACC:65.00 | TEST ACC:84.31
[TEST] Trial:0391 | Epoch:0080 | CL loss:-0.6326 | VAL ACC:70.00 | TEST ACC:92.16
[TEST] Trial:0391 | Epoch:0090 | CL loss:-0.6620 | VAL ACC:67.50 | TEST ACC:88.24
[TEST] Trial:0391 | Epoch:0100 | CL loss:-0.6869 | VAL ACC:65.00 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0110 | CL loss:-0.6796 | VAL ACC:73.75 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0120 | CL loss:-0.7158 | VAL ACC:65.00 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0130 | CL loss:-0.6903 | VAL ACC:65.00 | TEST ACC:84.31
[TEST] Trial:0391 | Epoch:0140 | CL loss:-0.6963 | VAL ACC:68.75 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0150 | CL loss:-0.7036 | VAL ACC:66.25 | TEST ACC:88.24
[TEST] Trial:0391 | Epoch:0160 | CL loss:-0.7101 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0170 | CL loss:-0.6982 | VAL ACC:68.75 | TEST ACC:82.35
[TEST] Trial:0391 | Epoch:0180 | CL loss:-0.7053 | VAL ACC:68.75 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0190 | CL loss:-0.7136 | VAL ACC:63.75 | TEST ACC:84.31
[TEST] Trial:0391 | Epoch:0200 | CL loss:-0.7234 | VAL ACC:68.75 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0210 | CL loss:-0.7243 | VAL ACC:63.75 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0220 | CL loss:-0.7313 | VAL ACC:61.25 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0230 | CL loss:-0.7270 | VAL ACC:71.25 | TEST ACC:80.39
[TEST] Trial:0391 | Epoch:0240 | CL loss:-0.7228 | VAL ACC:67.50 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0250 | CL loss:-0.7313 | VAL ACC:63.75 | TEST ACC:88.24
[TEST] Trial:0391 | Epoch:0260 | CL loss:-0.7182 | VAL ACC:62.50 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0270 | CL loss:-0.7193 | VAL ACC:66.25 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0280 | CL loss:-0.7335 | VAL ACC:66.25 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0290 | CL loss:-0.7437 | VAL ACC:71.25 | TEST ACC:84.31
[TEST] Trial:0391 | Epoch:0300 | CL loss:-0.7296 | VAL ACC:63.75 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0310 | CL loss:-0.7234 | VAL ACC:61.25 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0320 | CL loss:-0.7305 | VAL ACC:61.25 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0330 | CL loss:-0.7402 | VAL ACC:60.00 | TEST ACC:82.35
[TEST] Trial:0391 | Epoch:0340 | CL loss:-0.7366 | VAL ACC:67.50 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0350 | CL loss:-0.7234 | VAL ACC:65.00 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0360 | CL loss:-0.7372 | VAL ACC:67.50 | TEST ACC:90.20
[TEST] Trial:0391 | Epoch:0370 | CL loss:-0.7338 | VAL ACC:63.75 | TEST ACC:88.24
[TEST] Trial:0391 | Epoch:0380 | CL loss:-0.7481 | VAL ACC:70.00 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0390 | CL loss:-0.7398 | VAL ACC:60.00 | TEST ACC:86.27
[TEST] Trial:0391 | Epoch:0400 | CL loss:-0.7463 | VAL ACC:60.00 | TEST ACC:90.20
[TEST] Trial:0392 | Epoch:0010 | CL loss:-0.2356 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0020 | CL loss:-0.3389 | VAL ACC:75.00 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0030 | CL loss:-0.4082 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0392 | Epoch:0040 | CL loss:-0.4494 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0392 | Epoch:0050 | CL loss:-0.4700 | VAL ACC:68.75 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0060 | CL loss:-0.5371 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0070 | CL loss:-0.5916 | VAL ACC:78.75 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0080 | CL loss:-0.6206 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0090 | CL loss:-0.6323 | VAL ACC:80.00 | TEST ACC:72.55
[TEST] Trial:0392 | Epoch:0100 | CL loss:-0.6549 | VAL ACC:77.50 | TEST ACC:62.75
[TEST] Trial:0392 | Epoch:0110 | CL loss:-0.6635 | VAL ACC:70.00 | TEST ACC:62.75
[TEST] Trial:0392 | Epoch:0120 | CL loss:-0.6822 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0130 | CL loss:-0.6950 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0140 | CL loss:-0.6905 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0150 | CL loss:-0.6873 | VAL ACC:78.75 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0160 | CL loss:-0.7074 | VAL ACC:81.25 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0170 | CL loss:-0.6938 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0392 | Epoch:0180 | CL loss:-0.7093 | VAL ACC:76.25 | TEST ACC:60.78
[TEST] Trial:0392 | Epoch:0190 | CL loss:-0.6966 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0200 | CL loss:-0.7218 | VAL ACC:78.75 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0210 | CL loss:-0.7167 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0392 | Epoch:0220 | CL loss:-0.7179 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0230 | CL loss:-0.7144 | VAL ACC:63.75 | TEST ACC:64.71
[TEST] Trial:0392 | Epoch:0240 | CL loss:-0.7246 | VAL ACC:72.50 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0250 | CL loss:-0.7326 | VAL ACC:67.50 | TEST ACC:62.75
[TEST] Trial:0392 | Epoch:0260 | CL loss:-0.7107 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0270 | CL loss:-0.7308 | VAL ACC:72.50 | TEST ACC:62.75
[TEST] Trial:0392 | Epoch:0280 | CL loss:-0.7277 | VAL ACC:75.00 | TEST ACC:62.75
[TEST] Trial:0392 | Epoch:0290 | CL loss:-0.7307 | VAL ACC:63.75 | TEST ACC:74.51
[TEST] Trial:0392 | Epoch:0300 | CL loss:-0.7328 | VAL ACC:72.50 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0310 | CL loss:-0.7380 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0392 | Epoch:0320 | CL loss:-0.7301 | VAL ACC:78.75 | TEST ACC:62.75
[TEST] Trial:0392 | Epoch:0330 | CL loss:-0.7230 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0392 | Epoch:0340 | CL loss:-0.7342 | VAL ACC:73.75 | TEST ACC:66.67
[TEST] Trial:0392 | Epoch:0350 | CL loss:-0.7325 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0360 | CL loss:-0.7216 | VAL ACC:75.00 | TEST ACC:60.78
[TEST] Trial:0392 | Epoch:0370 | CL loss:-0.7360 | VAL ACC:73.75 | TEST ACC:68.63
[TEST] Trial:0392 | Epoch:0380 | CL loss:-0.7355 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0392 | Epoch:0390 | CL loss:-0.7073 | VAL ACC:67.50 | TEST ACC:60.78
[TEST] Trial:0392 | Epoch:0400 | CL loss:-0.7441 | VAL ACC:72.50 | TEST ACC:64.71
[TEST] Trial:0393 | Epoch:0010 | CL loss:-0.2472 | VAL ACC:76.25 | TEST ACC:78.43
[TEST] Trial:0393 | Epoch:0020 | CL loss:-0.3259 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0030 | CL loss:-0.3971 | VAL ACC:80.00 | TEST ACC:80.39
[TEST] Trial:0393 | Epoch:0040 | CL loss:-0.4409 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0393 | Epoch:0050 | CL loss:-0.5176 | VAL ACC:77.50 | TEST ACC:74.51
[TEST] Trial:0393 | Epoch:0060 | CL loss:-0.5762 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0393 | Epoch:0070 | CL loss:-0.6189 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0080 | CL loss:-0.6327 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0090 | CL loss:-0.6726 | VAL ACC:81.25 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0100 | CL loss:-0.6825 | VAL ACC:78.75 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0110 | CL loss:-0.7066 | VAL ACC:80.00 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0120 | CL loss:-0.7022 | VAL ACC:78.75 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0130 | CL loss:-0.6974 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0140 | CL loss:-0.7030 | VAL ACC:78.75 | TEST ACC:74.51
[TEST] Trial:0393 | Epoch:0150 | CL loss:-0.7206 | VAL ACC:78.75 | TEST ACC:70.59
[TEST] Trial:0393 | Epoch:0160 | CL loss:-0.7161 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0393 | Epoch:0170 | CL loss:-0.6970 | VAL ACC:77.50 | TEST ACC:76.47
[TEST] Trial:0393 | Epoch:0180 | CL loss:-0.7087 | VAL ACC:76.25 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0190 | CL loss:-0.7193 | VAL ACC:78.75 | TEST ACC:76.47
[TEST] Trial:0393 | Epoch:0200 | CL loss:-0.7099 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0210 | CL loss:-0.7095 | VAL ACC:75.00 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0220 | CL loss:-0.7248 | VAL ACC:77.50 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0230 | CL loss:-0.7163 | VAL ACC:81.25 | TEST ACC:78.43
[TEST] Trial:0393 | Epoch:0240 | CL loss:-0.7069 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0250 | CL loss:-0.7194 | VAL ACC:75.00 | TEST ACC:70.59
[TEST] Trial:0393 | Epoch:0260 | CL loss:-0.6941 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0270 | CL loss:-0.6972 | VAL ACC:68.75 | TEST ACC:78.43
[TEST] Trial:0393 | Epoch:0280 | CL loss:-0.6956 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0290 | CL loss:-0.7140 | VAL ACC:77.50 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0300 | CL loss:-0.7098 | VAL ACC:82.50 | TEST ACC:64.71
[TEST] Trial:0393 | Epoch:0310 | CL loss:-0.7089 | VAL ACC:76.25 | TEST ACC:66.67
[TEST] Trial:0393 | Epoch:0320 | CL loss:-0.7262 | VAL ACC:76.25 | TEST ACC:64.71
[TEST] Trial:0393 | Epoch:0330 | CL loss:-0.7193 | VAL ACC:76.25 | TEST ACC:70.59
[TEST] Trial:0393 | Epoch:0340 | CL loss:-0.7314 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0393 | Epoch:0350 | CL loss:-0.7104 | VAL ACC:76.25 | TEST ACC:64.71
[TEST] Trial:0393 | Epoch:0360 | CL loss:-0.7392 | VAL ACC:77.50 | TEST ACC:60.78
[TEST] Trial:0393 | Epoch:0370 | CL loss:-0.7251 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0393 | Epoch:0380 | CL loss:-0.7326 | VAL ACC:77.50 | TEST ACC:60.78
[TEST] Trial:0393 | Epoch:0390 | CL loss:-0.7336 | VAL ACC:77.50 | TEST ACC:62.75
[TEST] Trial:0393 | Epoch:0400 | CL loss:-0.7412 | VAL ACC:76.25 | TEST ACC:68.63
[TEST] Trial:0394 | Epoch:0010 | CL loss:-0.2144 | VAL ACC:76.25 | TEST ACC:76.47
[TEST] Trial:0394 | Epoch:0020 | CL loss:-0.3370 | VAL ACC:73.75 | TEST ACC:64.71
[TEST] Trial:0394 | Epoch:0030 | CL loss:-0.4124 | VAL ACC:75.00 | TEST ACC:72.55
[TEST] Trial:0394 | Epoch:0040 | CL loss:-0.4548 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0394 | Epoch:0050 | CL loss:-0.5010 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0060 | CL loss:-0.5462 | VAL ACC:73.75 | TEST ACC:78.43
[TEST] Trial:0394 | Epoch:0070 | CL loss:-0.5534 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0394 | Epoch:0080 | CL loss:-0.5979 | VAL ACC:71.25 | TEST ACC:68.63
[TEST] Trial:0394 | Epoch:0090 | CL loss:-0.6287 | VAL ACC:72.50 | TEST ACC:72.55
[TEST] Trial:0394 | Epoch:0100 | CL loss:-0.6423 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0110 | CL loss:-0.6571 | VAL ACC:77.50 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0120 | CL loss:-0.6758 | VAL ACC:71.25 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0130 | CL loss:-0.6903 | VAL ACC:72.50 | TEST ACC:76.47
[TEST] Trial:0394 | Epoch:0140 | CL loss:-0.6621 | VAL ACC:72.50 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0150 | CL loss:-0.6788 | VAL ACC:72.50 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0160 | CL loss:-0.6825 | VAL ACC:70.00 | TEST ACC:78.43
[TEST] Trial:0394 | Epoch:0170 | CL loss:-0.7107 | VAL ACC:73.75 | TEST ACC:72.55
[TEST] Trial:0394 | Epoch:0180 | CL loss:-0.6964 | VAL ACC:73.75 | TEST ACC:70.59
[TEST] Trial:0394 | Epoch:0190 | CL loss:-0.7050 | VAL ACC:73.75 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0200 | CL loss:-0.7161 | VAL ACC:75.00 | TEST ACC:74.51
[TEST] Trial:0394 | Epoch:0210 | CL loss:-0.7132 | VAL ACC:71.25 | TEST ACC:66.67
[TEST] Trial:0394 | Epoch:0220 | CL loss:-0.7148 | VAL ACC:72.50 | TEST ACC:74.51
